n,grid,step2,seed,wall,sigma_x,err_sigma_x,emit_x,err_emit_x,emit_x_q99,err_emit_x_q99,emit_x_q999,err_emit_x_q999,r_q999,err_r_q999,halo_x,err_halo_x
50000,24,50,2,13.049769041994296,1.641439390939102,0.012395952389282212,4.751892719852019,0.020914074372471034,29.61987989341482,0.0450773259818602,60.77030166539174,0.03714935609884814,4.049694296760124,0.0006567383409733352,3.7816197749326204,0.013755861498305872
50000,24,100,0,17.816764082999725,1.6342767560617304,0.008621546450956662,4.755886340781314,0.021293285423318518,30.471477518952018,0.016290457396468873,60.07026127260173,0.09038101543616672,4.0442562373269135,0.01678253643223402,3.8603443071824843,0.013705531650678698
50000,24,100,1,17.454930041996704,1.618188671453968,0.0011176970928229004,4.714798833919809,0.030806539699798737,29.990179840160096,0.032786156873270626,65.39277905647022,0.0408037103076672,4.160632537236047,0.002760070913338026,3.8993163515061813,0.0074773686352899785
50000,24,100,2,17.926465750002535,1.641444120322902,0.012398869346827377,4.752098803508724,0.020871612637815534,29.623298396317924,0.044967116016623364,60.783654584650414,0.03693779113119397,4.049708957510156,0.0006603609300465493,3.78178705798749,0.013712234179285224
50000,32,25,0,9.571024125005351,1.646838025161981,0.01637394617045851,4.748192808889563,0.022876525808333555,30.417022516286703,0.018048426163524988,60.07291039492239,0.09034090087857617,4.012844914454384,0.024419085500759448,3.7591339290525765,0.039564167084658514
50000,32,25,1,10.252380500001891,1.6311063056955808,0.00910939328498026,4.708594311346592,0.032081966905512085,29.927410614548915,0.03481052832609465,64.64461648092406,0.05177793065592339,4.123909746086205,0.006090542143208086,3.7984756123834744,0.033145128498931455
50000,32,25,2,9.932885541005817,1.6546607314535275,0.020550521906653674,4.745848304160399,0.022159473349510985,29.55121836386902,0.047290922108245155,60.45533439157468,0.04213972860139663,4.019967624419508,0.0066885556013098636,3.683470865260011,0.03935303747739222
50000,32,50,0,15.426773333994788,1.6239351584303467,0.002239054527816484,4.831396688575083,0.0057541242427673524,30.802821478809676,0.005593693020888631,61.382154332436784,0.07051556441826383,4.065720496564673,0.011564263086858782,3.909290126208031,0.0012001728763579298
50000,32,50,1,15.425954458994966,1.6084006711433905,0.004937802184195676,4.790307091245525,0.015284751437645742,30.444636425888397,0.01812946914551286,65.80205366635775,0.034800376408516215,4.1828198743473255,0.008107473149889157,3.9468522078260078,0.0046222942147131196
50000,32,50,2,14.63322141700337,1.6318079933796792,0.006455563753041975,4.829363635291414,0.004951869957520668,30.00810196985174,0.03256133791310237,61.51362266359236,0.02537210500532098,4.070073522732386,0.005692330733128077,3.8247793531376013,0.0024998697386302547
50000,32,100,0,19.934371957999247,1.6239375064103925,0.0022405036234216017,4.831704673367142,0.005690744514494457,30.80644101865498,0.005476843554582185,61.39498777939115,0.07032123286817933,4.065385507131994,0.011645703886103954,3.9094854192137127,0.0011502767023682788
50000,32,100,1,20.97463595800218,1.608403328926953,0.004936157904881116,4.790608855240422,0.01522271958841728,30.450527907153415,0.017939462874579606,65.81430250254623,0.03462070766841129,4.182849093488719,0.008114515297455323,3.9470223367920774,0.004665598433671794
50000,32,100,2,20.54488183400099,1.6318054427337665,0.006453990582803553,4.82965748822846,0.004891324130451697,30.017336647472074,0.03226361884473891,61.512657451884046,0.025387397914676053,4.069923165037806,0.005655178190437748,3.824954765986061,0.002454122174383253
50000,48,25,0,12.184858708002139,1.6414965963094157,0.013077392995147576,4.779812591251217,0.016369538236860215,30.727642928665066,0.008020679278130497,60.97166752127166,0.07673139548739166,4.0105917271286,0.024966868083611937,3.7764337436552236,0.03514416977656528
50000,48,25,1,11.446837917006633,1.6261341323311196,0.006033280569580326,4.74137239821849,0.025343968412587146,30.242534567689198,0.024647459901611563,65.33136142938417,0.04170459815602989,4.139173645713879,0.0024117675972519033,3.8158469328993077,0.028723474241001145
50000,48,25,2,11.264075166000111,1.649949952932739,0.017645039600468676,4.778458105587629,0.01544050903419203,29.790278173499132,0.03958381345406699,61.30410976696013,0.028691647971203906,4.02959198594625,0.004310429869284031,3.6971241077059105,0.0357922801471419
50000,48,50,0,21.569495416995778,1.6186349803315827,0.0010320400469624727,4.8669826797616835,0.001569063492091522,31.157640296508145,0.005860909291985715,62.050345855797346,0.06039741806602523,4.081672049216717,0.007686208824679505,3.9293994230684053,0.003937630044194849
50000,48,50,1,21.076885041002242,1.6034572571577672,0.007996122460666843,4.828192912692788,0.007496785995595169,30.82432012531946,0.005884283152745855,66.48920358939174,0.02472110364863868,4.189068086238906,0.009613363743064355,3.966730304872735,0.009682017358161092
50000,48,50,2,19.434224167001958,1.6271362365723063,0.0035741489969202647,4.866232132135072,0.0026445612935182966,30.440069388239817,0.01863503288620178,62.33076828596468,0.01242516929658697,4.082780190600201,0.008832077067551921,3.8406858011940868,0.0016485222451645602
50000,48,100,0,26.345938625003328,1.6186344856513795,0.0010323453472182247,4.8673619772387084,0.0016471185508096196,31.16401922773157,0.0060668400845503515,62.04281210758796,0.0605114984820414,4.08171991938831,0.007674570890302418,3.92959228751398,0.003986905735862515
50000,48,100,1,26.793317875002685,1.603455272253987,0.00799735045239393,4.82853944736522,0.007425550901560584,30.832188228796586,0.005630528802395518,66.51317565230399,0.024369475928675208,4.1890581667754905,0.009610973038826829,3.9668932734689335,0.009723498993747321
50000,48,100,2,26.45813108299626,1.6271320681107573,0.0035715780012299933,4.866578412766404,0.002715909388360186,30.444924427951022,0.018478510053557894,62.33594136238995,0.012343206564289723,4.082771766701608,0.00882999556947518,3.840857762363216,0.0016933696135403226
